identifier,title,creator,year,language,publisher,subjects,sets,types,rights
oai:www.e-rara.ch:6670033,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 3 Der  Canton Bern,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Comp.","['ALTE KARTEN (VOR 1850)', 'KANTON BERN (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670038,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 4 Der  Canton Bern,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Comp.","['ALTE KARTEN (VOR 1850)', 'KANTON BERN (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670043,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 5 Der  Canton Luzern,"Pfyffer von Altishofen, Jost",1822,ger,"Orell, Füssli & Comp.","['ALTE KARTEN (VOR 1850)', 'KANTON LUZERN (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670048,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 6 Die  Cantone Uri und Unterwalden,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON URI (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN', 'UNTERWALDEN (SCHWEIZ)']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670053,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 7 Die  Cantone Schwyz und Zug,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON SCHWYZ (SCHWEIZ)', 'KANTON ZUG (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670058,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 8 Der  Canton Glarus,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON GLARUS (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670063,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 10 Die  Cantone Solothurn und Basel,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON SOLOTHURN (SCHWEIZ)', 'KANTONE BASEL (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670068,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 9 Der  Canton Freyburg,"Scheuermann, Samuel Johann Jakob",1822,ger,[Orell Füssli],"['ALTE KARTEN (VOR 1850)', 'KANTON FREIBURG (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6670073,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 11 Die  Cantone Schafhausen und Thurgau,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON SCHAFFHAUSEN (SCHWEIZ)', 'KANTON THURGAU (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6676684,Erste Rechnung über den Ankauf des Pfarr- und Schulhauses der katholischen Gemeinde in Bern,"Brunner-Platel, J.A.",1846,ger,gedruckt in der Haller'schen Buchdruckerei,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6676737,Wort eines Protestanten aus dem Kanton Zürich über die aargauischen Zustände,"Reithard, Johann Jakob",1844,ger,bei Gebrüdern Räber,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6676836,Die  Katholiken des Aargaus und der Radicalismus,"Hurter, Friedrich von",1843,ger,Hurter'sche Buchhandlung,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6677145,Die  Stellung der katholischen Pfarrkirche zu Baden in Folge der Aufhebung des Klosters Wettingen,"Dorer-Egloff, Edward",1844,ger,bei Höhr & Langbein,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6677174,Kommissionalbericht an den Grossen Rath über Sanktion des Bisthumskonkordates vom 30. Oktober 1844,"Baumgartner, Gallus Jakob",1845,ger,Druck der Zollikofer'schen Offizin,"['Staat', 'Katholische Kirche']","['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6677275,Bericht über die Gefechte vom 31. März und 1. April 1845,"Sonnenberg, Ludwig von",1845,ger,[gedruckt bei Gebrüdern Räber],,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6677312,"Manifest der katholischen Stände Luzern, Uri, Schwyz, Unterwalden ob und nid dem Wald, Zug und Freiburg an sämmtliche eidgenössische Stände","Siegwart-Müller, Constantin",1844,ger,gedruckt bei Gebrüdern Räber,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6692677,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 12 Die  Cantone St. Gallen und Appenzell,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON SANKT GALLEN (SCHWEIZ)', 'KANTONE APPENZELL (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692682,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 14 Der  Canton Aargau,"Scheuermann, Samuel Johann Jakob",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON AARGAU (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692692,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 15 Der  Canton Ticino,"Keller, Heinrich",1822,ger,"Orell, Füssli & Cp.","['ALTE KARTEN (VOR 1850)', 'KANTON TESSIN (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692697,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 16 Le  canton de Vaud : = Canton Waadt,"Keller, Heinrich",1822,fre,Orell Fussli & Comp.,"['ALTE KARTEN (VOR 1850)', 'KANTON WAADT (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692704,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 17 Der  Canton Wallis,"Scheuermann, Samuel Johann Jakob",1822,ger,Orell Füssli & Comp.,"['ALTE KARTEN (VOR 1850)', 'KANTON WALLIS (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692709,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 18 Le  canton de Neuchâtel,"Ostervald, Jean F.",1822,fre,[Orell Füssli],"['ALTE KARTEN (VOR 1850)', 'KANTON NEUENBURG (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692714,Atlas de la Suisse : contenant une carte générale et dixhuit cartes détaillées / 19 Le  canton de Genève,"Escher, D. von",1822,fre,[Orell Füssli],"['ALTE KARTEN (VOR 1850)', 'KANTON GENF (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692719,"Jahrbuch des Schweizer Alpenclub / 13 Tödi vom Sandalp Pass, 2820 m","Heim, Albert",1878,ger,[Verlag der Expedition des Jahrbuches des S.A.C.],"['Geologie', 'GEOLOGISCHE KARTEN', 'PANORAMENKARTEN', 'TÖDI-GRUPPE (GLARNER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692729,"Jahrbuch des Schweizer Alpenclub / 21 Gebirgsansicht von Villars sur Ollon (Waadtländische Alpen) : aufgenommen während den Reden der Präsidenten Grob und Rambert an der Generalversammlung des Schweizer-Alpen-Club d. 13. IX. 1885 (nach Schneefall in der Höhe) : der ""Section des Diablerets"" in dankbarer Erinnerung gewidmet von Albert Heim, Prof","Heim, Albert",1886,ger,[Verlag der Expedition des Jahrbuches des S.A.C.],"['OLLON (KANTON WAADT)', 'PANORAMENKARTEN', 'WAADTLÄNDER ALPEN (BERNER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692736,Geographische Vertheilung der landwirthschaftlichen Bevölkerung und der wichtigsten Fabriketablissements : nach der Zählung v. 1. Dez. 1870,"Müller, Caspar Karl",1871,ger,Commissions-Verlag J. Wurster & Co.,"['Landwirtschaft', 'Wirtschaft', 'BERUFSSTATISTIK', 'KANTON ZÜRICH (SCHWEIZ)', 'KARTEN ÜBER INDUSTRIE, GEWERBE, HANDWERK', 'LANDWIRTSCHAFTSKARTEN', 'STATISTISCHE KARTEN', 'WIRTSCHAFTSKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692741,Längsprofil durch das Zürichseethal : vorherrschend dem linken Ufer entlang,"Aeppli, August","['1891', '1894']",ger,[Verlag nicht ermittelbar],"['GEOLOGISCHE KARTEN', 'GEOLOGISCHE PROFILE', 'GLAZIOLOGISCHE KARTEN + GLAZIALGEOLOGISCHE KARTEN', 'LIMMATTAL (KANTONE AARGAU UND ZÜRICH)', 'QUARTÄR (STRATIGRAPHIE)', 'ZÜRICHSEEGEBIET (SCHWEIZ)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692746,Petite carte de la Suisse pour les écoles : = Karte von der Schweiz für Schulen = Carta della Svizzera per le scuole,"Keller, Heinrich",186u,fre,[H. Keller'sgeogr. Verlag],"['KARTOGRAPHISCHE LEHRMITTEL', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'TOPOGRAPHISCHE KARTEN', 'VERWALTUNGSKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692752,Relief-Karte der Schweiz : = Carte-Relief de la Suisse,"Leuzinger, Rudolf",1892,ger,"Schmid, Francke","['KARTOGRAPHISCHE LEHRMITTEL', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'STUMME KARTEN + UNBESCHRIFTETE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692759,Carte de la Suisse pour les écoles : = Karte der Schweiz für Schulen,"Leuzinger, Rudolf",1895,ger,J. Dalp'sche Buch & Kunsthandlung,"['KARTOGRAPHISCHE LEHRMITTEL', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692766,Carte de la Suisse pour les écoles : = Karte der Schweiz für Schulen,"Leuzinger, Rudolf",1895,ger,J. Dalp'sche Buch und Kunsthandlung,"['KARTOGRAPHISCHE LEHRMITTEL', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692774,Die  Schweiz mit den projectirten Eisenbahnen,[s.n.],1850,ger,Joh. Wurster u. Comp.,"['EISENBAHNBAUKARTEN + STRASSENBAUKARTEN', 'EISENBAHNKARTEN', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692788,Suisse : = Schweiz = Svizzera,Topographische Anstalt Winterthur J. Schlumpf,189u,ger,"Topogr. Anstalt Winterthur, J. Schlumpf","['SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'ÜBERSICHTSKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692797,Die  Thalschaft St. Antönien im Prättigau in ihren wirtschaftlichen und pflanzengeographischen Verhältnissen,"Schröter, Carl",1894,ger,Kümmerly & Frey,"['ALPWIRTSCHAFT (BERGLANDWIRTSCHAFT)', 'LANDWIRTSCHAFTSKARTEN', 'SANKT ANTÖNIEN (KANTON GRAUBÜNDEN)', 'VEGETATIONSKARTEN', 'WALDBESITZ + WALDEIGENTUMSPOLITIK', 'WIRTSCHAFTSKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692802,Offizieller Uebersichtsplan der Schweiz. Landesausstellung : Zurich 1883 = Plan officiel de l'Exposition Nationale Suisse,[s.n.],1883,ger,Hofer & Burger,"['NATIONALE AUSSTELLUNGEN', 'PLÄNE (KARTENMATERIAL)', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'ZÜRICH, STADT (KANTON ZÜRICH)', 'Schweizerische Landesausstellung 1 1883 Zürich']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6692807,Topographische Karte der Stadtgemeinde Luzern,"Kaufmann, Franz Joseph",1887,ger,[Verlag nicht ermittelbar],"['GEOLOGISCHE KARTEN', 'GEOLOGISCHE PROFILE', 'LUZERN, STADT UND WAHLKREIS (KANTON LUZERN)', 'PALÄONTOLOGISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697929,Manöverkarte für die Uebungen der VIII. Armeedivision im September 1884,[s.n.],1884,ger,Eidg. topographisches Bureau,"['BÜNDNER RHEINGEBIET (KANTON GRAUBÜNDEN)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697935,Carta della Svizzera,[s.n.],1865,ita,C. Colombi,"['SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697947,Grundriss der Stadt Luzern : = Plan de la ville de Lucerne,"Schmid, Augustin",1821,ger,Xav. Meyer,"['ALTE KARTEN (VOR 1850)', 'LUZERN, STADT UND WAHLKREIS (KANTON LUZERN)', 'STADTPLÄNE + ORTSPLÄNE']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697952,[Karte des Saastals und Vispertals],[s.n.],18uu,ger,Topogr. Anstalt v. J. Wurster u. Comp.,"['SAASTAL (KANTON WALLIS)', 'TOPOGRAPHISCHE KARTEN', 'VISPERTAL (KANTON WALLIS)']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697957,General-Charte der Schweiz in XIX Cantone abgetheilt,"Scheuermann, Samuel Johann Jakob",1809,ger,"zu finden bey Orell, Füssli und Compagnie","['ALTE KARTEN (VOR 1850)', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697962,Karte des Kantons Zürich für den Schul- und Handgebrauch,[s.n.],1860,ger,Verlag v. J. Wurster u. Comp.,"['KANTON ZÜRICH (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697967,Karte des Kantons Zürich,"Wurster, Randegger und Cie","['1877', '1880']",ger,"['Verlag von J. Wurster & Cie.', 'Topogr. Anstalt v. Wurster, Randegger & Cie']","['KANTON ZÜRICH (SCHWEIZ)', 'KARTOGRAPHISCHE LEHRMITTEL', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697972,Karte des Kantons Zürich,"Wurster, Randegger und Cie","['1881', '1890']",ger,"['Verlag v. J. Wurster & Cie.', 'Topogr. Anstalt v. Wurster, Randegger & Cie']","['KANTON ZÜRICH (SCHWEIZ)', 'KARTOGRAPHISCHE LEHRMITTEL', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697977,Karte der Schweiz für Schulen : = Carte de la Suisse pour les écoles,"Leuzinger, Rudolf",1878,ger,Verlag der J. Dalp'schen Buch & Kunsthandlung (Carl Schmid),"['KARTOGRAPHISCHE LEHRMITTEL', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697983,Carte du Lac de Lucerne ou des Quatre Cantons : = Karte des Vier-Waldstaedter See's,"Schmid, Augustin",1833,ger,bey Xav. Meyer,"['TOPOGRAPHISCHE KARTEN', 'VIERWALDSTÄTTER-SEE (ZENTRALSCHWEIZ)']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697988,Panorama des Alpes Rhétiennes du Haut-Engadin,"Schaffner, E.E. Elias Emanuel",1836,fre,[Lithographische Anstalt Gottlieb Hasler & Cie.],"['OBERENGADIN, TAL UND EHEMALIGER KREIS (KANTON GRAUBÜNDEN)', 'PANORAMENKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6697993,Der  Canton Zürich mit seinen nähern Angränzungen,"Keller, Heinrich",1839,ger,Heinrich Keller,"['KANTON ZÜRICH (SCHWEIZ)', 'TOPOGRAPHISCHE KARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6706432,"Bemerkungen über die Schrift des Probstes und Professors J. B. Leu: ""Warnung vor Neuerungen und Uebertreibungen in der katholischen Kirche Deutschlands"" : abgedruckt aus der Kirchenzeitung für die katholische Schweiz","Haenggi, Paul",1854,ger,Verlag der Scherer'schen Buchhandlung,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6706505,"Erinnerungen am Grabe Karl Lud. v. Haller's : mit besonderer Beziehung auf seine Schrift: ""Restauration der Staatswissenschaft"" und seine Rückkehr zur katholischen Kirche","Scherer-Boccard, Theodor",1854,ger,Verlag der Scherer'schen Buchhandlung,,"['zuz', 'book', 'ch', 'ch19']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6706536,Was ist von der Freimaurerei zu halten?,"Henseler, Antonin",1853,ger,bei Gebrüdern Räber,,"['zuz', 'book', 'ch', 'ch19']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6706556,Amanz Fidel Glutz-Blotzheim von Solothurn : ein Beitrag zur Geschichte unserer Tage,"Acklin, Peter",1856,ger,Druck von J.G. Neukirch,,"['zuz', 'book', 'ch', 'ch19', 'collections', 'rheinau']","['Text', 'Book']",pdm
oai:www.e-rara.ch:6726661,Keller's zweyte Reisekarte der Schweiz : = Deuxième carte routière de la Suisse = Keller's second road map of Switzerland,"Keller, Heinrich",1848,ger,[H. Keller],"['ALTE KARTEN (VOR 1850)', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'STADTPLÄNE + ORTSPLÄNE', 'TOPOGRAPHISCHE KARTEN', 'TOURISTENKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726677,Brugg : Quellenkarte,"Mühlberg, Friedrich",1898,ger,Kümmerly & Frey,"['BRUGG, BEZIRK (KANTON AARGAU)', 'HYDROGEOLOGIE + GRUNDWASSERHYDROLOGIE', 'HYDROGEOLOGISCHE KARTEN + HYDROLOGISCHE KARTEN + HYDROGRAPHISCHE KARTEN', 'QUELLEN (HYDROLOGIE)']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726682,"Karte der Posten, Telegraphen und Eisenbahnen der Schweizerischen Eidgenossenschaft : offizielle Ausgabe durch das Postdepartement nach dem eidgenössischen Atlasse 1864 = Carte des postes, des télégraphes et des chemins de fer de la Confédération Suisse : édition officielle publiée par le Département des Postes d'après l'Atlas fédéral 1864",[s.n.],1866,ger,Jent & Gassmann,"['EISENBAHNKARTEN', 'SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT', 'TELEKOMMUNIKATIONSKARTEN', 'VERKEHRSKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726694,"Panorama von Beatenberg-Amnisbühl, 1336 M.ü.Meer","Christen, Paul",1890,ger,W.Stämpfli,"['BEATENBERG (KANTON BERN)', 'BERNER ALPEN (WESTALPEN)', 'PANORAMENKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726700,Panorama vom Faulhorn im Berner-Oberland,"Schmid, Franz",1832,ger,"['J. J. Schweizer', 'Hallersche Stein- und Kupferdruckerey']","['ALTE KARTEN (VOR 1850)', 'BERNER ALPEN (WESTALPEN)', 'FAULHORN (BERNER ALPEN)', 'PANORAMENKARTEN']","['zut', 'cartographic', 'collections', 'ch', 'ch19']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726705,"Panorama vom Ruchen-Glärnisch, 2913 meter oder 9710 Schweiz. Fuss üb. Meer","Heim, Albert",1869,ger,[Senn & Stricker],"['GLARNER ALPEN (WESTALPEN)', 'GLÄRNISCH (GLARNER ALPEN)', 'PANORAMENKARTEN', 'SCHWYZER ALPEN (WESTALPEN)', 'VIERWALDSTÄTTER ALPEN (URNER- UND UNTERWALDNER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726710,Panorama vom Ruchen-Glärnisch (2913 meter oder 9710 Schweiz. Fuss über Meer),"Heim, Albert","['1870', '1869']",ger,Senn & Stricker,"['GLARNER ALPEN (WESTALPEN)', 'GLÄRNISCH (GLARNER ALPEN)', 'PANORAMENKARTEN', 'SCHWYZER ALPEN (WESTALPEN)', 'VIERWALDSTÄTTER ALPEN (URNER- UND UNTERWALDNER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726716,"Panorama vom Pizzo Centrale od. Tritthorn, Sanct Gotthard (Blauberg der Dufourkarte), 3002 Meter über Meer","Heim, Albert",1868,ger,Verlag von Caesar Schmidt,"['GOTTHARDGRUPPE, GOTTHARDREGION (TESSINER ALPEN)', 'PANORAMENKARTEN', 'PIZZO CENTRALE (TESSINER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
oai:www.e-rara.ch:6726728,"Panorama vom Pizzo Centrale od. Tritthorn, Sanct Gotthard (Blauberg der Dufourkarte), 3002 Meter über Meer","Heim, Albert",1868,ger,[Verlag von Caesar Schmidt?],"['GOTTHARDGRUPPE, GOTTHARDREGION (TESSINER ALPEN)', 'PANORAMENKARTEN', 'PIZZO CENTRALE (TESSINER ALPEN)']","['zut', 'cartographic', 'collections', 'ch', 'ch19', 'collections', 'profethz']","['Image', 'Map']",pdm
